message,concepts
"(13, 3, 5, 0)","[((9, 7, 13), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((9, 7, 3), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((9, 7, 3), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 7, 1), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((9, 7, 3), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((9, 7, 1), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 7, 13), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((9, 7, 3), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((9, 7, 1), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((9, 6, 1), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 6, 14), (1, 1, 1)), ((0, 7, 1), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 7, 1), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((9, 7, 3), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((9, 6, 3), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((9, 7, 1), (1, 1, 1)), ((9, 7, 7), (1, 1, 1)), ((0, 6, 13), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((0, 7, 3), (1, 1, 1)), ((0, 6, 3), (1, 1, 1)), ((9, 6, 7), (1, 1, 1)), ((0, 6, 7), (1, 1, 1)), ((0, 6, 14), (1, 1, 1))]"
"(13, 3, 44, 0)","[((9, 13, 4), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 13, 9), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((0, 13, 9), (1, 1, 1)), ((9, 13, 9), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((9, 10, 9), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((0, 13, 9), (1, 1, 1)), ((0, 13, 4), (1, 1, 1)), ((0, 13, 11), (1, 1, 1)), ((0, 10, 4), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((0, 10, 9), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((9, 10, 4), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((0, 13, 9), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((0, 8, 4), (1, 1, 1)), ((9, 8, 9), (1, 1, 1)), ((9, 13, 11), (1, 1, 1)), ((9, 8, 4), (1, 1, 1)), ((9, 10, 11), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((0, 8, 9), (1, 1, 1)), ((9, 13, 4), (1, 1, 1)), ((0, 8, 11), (1, 1, 1)), ((0, 13, 9), (1, 1, 1)), ((0, 8, 4), (1, 1, 1))]"
"(13, 3, 45, 0)","[((9, 13, 4), (1, 1, 1))]"
"(13, 5, 2, 0)","[((7, '?', '?'), (1, 0, 0)), ((7, '?', '?'), (1, 0, 0)), ((7, '?', '?'), (1, 0, 0)), ((7, '?', '?'), (1, 0, 0)), ((7, '?', '?'), (1, 0, 0))]"
"(13, 5, 5, 0)","[((9, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((14, 7, '?'), (1, 1, 0)), ((14, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((14, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0)), ((9, '?', '?'), (1, 0, 0))]"
"(13, 6, 6, 0)","[((9, 10, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1))]"
"(13, 6, 32, 0)","[((9, 13, 6), (1, 1, 1)), ((0, 8, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((0, 8, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 8, 5), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 8, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1))]"
"(13, 13, 2, 0)","[((7, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, '?', '?'), (1, 0, 0)), ((1, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, 7, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((1, 6, '?'), (1, 1, 0)), ((7, 6, '?'), (1, 1, 0))]"
"(13, 13, 5, 0)","[((0, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((9, 7, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((14, 7, '?'), (1, 1, 0)), ((9, 7, 3), (1, 1, 1)), ((14, 7, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((9, 7, 3), (1, 1, 1)), ((9, 7, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((14, 7, '?'), (1, 1, 0)), ((9, 7, '?'), (1, 1, 0)), ((9, 7, '?'), (1, 1, 0)), ((9, 7, 3), (1, 1, 1)), ((14, 7, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((14, 6, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((0, 6, '?'), (1, 1, 0)), ((9, 7, '?'), (1, 1, 0))]"
"(13, 13, 6, 0)","[((0, 10, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 8, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((9, 13, 6), (1, 1, 1)), ((0, 8, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1)), ((9, 7, '?'), (1, 1, 0)), ((9, 13, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((0, 10, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((9, 10, 6), (1, 1, 1))]"
"(13, 13, 13, 0)","[((9, 10, 15), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((0, 13, 12), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 13, 12), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((0, 13, 12), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 13, 12), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((9, 13, 10), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 13, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((0, 13, 6), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((0, 8, 6), (1, 1, 1)), ((9, 10, 12), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((9, 13, 12), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((9, 10, 15), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((0, 13, 15), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((0, 8, 15), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((0, 10, 15), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((0, 8, 10), (1, 1, 1)), ((0, 10, 12), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((9, 10, 10), (1, 1, 1)), ((0, 13, 10), (1, 1, 1)), ((9, 8, 12), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((9, 8, 10), (1, 1, 1)), ((0, 10, 10), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 8, 12), (1, 1, 1)), ((0, 13, 15), (1, 1, 1))]"
"(13, 13, 16, 0)","[((0, 13, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((9, 10, 14), (1, 1, 1)), ((9, 13, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 13, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((0, 8, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((9, 8, '?'), (1, 1, 0)), ((9, 10, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((0, 10, '?'), (1, 1, 0)), ((9, 13, '?'), (1, 1, 0))]"
"(13, 13, 32, 0)","[((0, 8, 6), (1, 1, 1))]"
"(13, 13, 39, 0)","[((14, 13, 12), (1, 1, 1)), ((14, 13, 12), (1, 1, 1)), ((14, 13, 10), (1, 1, 1)), ((14, 10, 10), (1, 1, 1)), ((14, 13, 10), (1, 1, 1)), ((14, 8, 12), (1, 1, 1))]"
"(13, 13, 46, 0)","[((14, 13, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 8, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((14, 8, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((14, 13, '?'), (1, 1, 0)), ((14, 8, '?'), (1, 1, 0)), ((14, 8, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 10, '?'), (1, 1, 0)), ((14, 8, '?'), (1, 1, 0))]"
"(13, 13, 48, 0)","[((7, 13, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 8, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 8, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 8, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 8, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((1, 10, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0)), ((7, 10, '?'), (1, 1, 0)), ((7, 13, '?'), (1, 1, 0))]"
"(13, 16, 2, 0)","[((7, '?', '?'), (1, 0, 0))]"
"(13, 16, 5, 0)","[((9, 4, '?'), (1, 1, 0))]"
"(13, 23, 23, 0)","[((1, 7, 4), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((7, 6, 9), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 6, 4), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((9, 6, 4), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((1, 7, 9), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((0, 6, 4), (1, 1, 1)), ((0, 6, 9), (1, 1, 1)), ((1, 6, 11), (1, 1, 1)), ((7, 6, 9), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((7, 7, 9), (1, 1, 1)), ((7, 6, 11), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((9, 7, 9), (1, 1, 1)), ((1, 7, 4), (1, 1, 1)), ((7, 6, 4), (1, 1, 1)), ((7, 6, 9), (1, 1, 1)), ((7, 7, 4), (1, 1, 1)), ((1, 6, 9), (1, 1, 1)), ((1, 7, 11), (1, 1, 1)), ((7, 7, 4), (1, 1, 1))]"
